Actual Outcome,Predicted Outcome,Cancellation Probability,Actual Label,Predicted Label,Prediction Correct,Confidence
1,0,0.38260078,Cancelled,Not Cancelled,False,0.6173992
1,0,0.3826108,Cancelled,Not Cancelled,False,0.6173892
1,0,0.38262358,Cancelled,Not Cancelled,False,0.61737645
0,1,0.61733305,Not Cancelled,Cancelled,False,0.61733305
1,0,0.3829169,Cancelled,Not Cancelled,False,0.6170831
1,0,0.38295564,Cancelled,Not Cancelled,False,0.6170443
0,1,0.6169947,Not Cancelled,Cancelled,False,0.6169947
1,0,0.38306132,Cancelled,Not Cancelled,False,0.6169387
1,0,0.38307893,Cancelled,Not Cancelled,False,0.61692107
1,0,0.38318214,Cancelled,Not Cancelled,False,0.61681783
0,1,0.6168098,Not Cancelled,Cancelled,False,0.6168098
1,0,0.38320512,Cancelled,Not Cancelled,False,0.6167949
0,1,0.61668795,Not Cancelled,Cancelled,False,0.61668795
0,1,0.6165861,Not Cancelled,Cancelled,False,0.6165861
1,0,0.38363987,Cancelled,Not Cancelled,False,0.6163601
1,0,0.38389635,Cancelled,Not Cancelled,False,0.61610365
0,1,0.61588496,Not Cancelled,Cancelled,False,0.61588496
1,0,0.3843426,Cancelled,Not Cancelled,False,0.6156574
1,0,0.3844909,Cancelled,Not Cancelled,False,0.6155091
0,1,0.6151675,Not Cancelled,Cancelled,False,0.6151675
0,1,0.61511284,Not Cancelled,Cancelled,False,0.61511284
0,1,0.61491424,Not Cancelled,Cancelled,False,0.61491424
0,1,0.61489534,Not Cancelled,Cancelled,False,0.61489534
0,1,0.61479235,Not Cancelled,Cancelled,False,0.61479235
1,0,0.38527736,Cancelled,Not Cancelled,False,0.6147226
0,1,0.6143692,Not Cancelled,Cancelled,False,0.6143692
1,0,0.38564846,Cancelled,Not Cancelled,False,0.6143515
0,1,0.61418605,Not Cancelled,Cancelled,False,0.61418605
1,0,0.38587874,Cancelled,Not Cancelled,False,0.61412126
1,0,0.38594076,Cancelled,Not Cancelled,False,0.6140592
0,1,0.6140089,Not Cancelled,Cancelled,False,0.6140089
1,0,0.386168,Cancelled,Not Cancelled,False,0.613832
1,0,0.38621834,Cancelled,Not Cancelled,False,0.6137817
0,1,0.6136716,Not Cancelled,Cancelled,False,0.6136716
0,1,0.6136107,Not Cancelled,Cancelled,False,0.6136107
1,0,0.38641968,Cancelled,Not Cancelled,False,0.61358035
0,1,0.61355317,Not Cancelled,Cancelled,False,0.61355317
0,1,0.6135125,Not Cancelled,Cancelled,False,0.6135125
1,0,0.3865205,Cancelled,Not Cancelled,False,0.6134795
1,0,0.3866648,Cancelled,Not Cancelled,False,0.6133352
0,1,0.61325705,Not Cancelled,Cancelled,False,0.61325705
1,0,0.38701218,Cancelled,Not Cancelled,False,0.6129878
1,0,0.38702682,Cancelled,Not Cancelled,False,0.6129732
0,1,0.61277884,Not Cancelled,Cancelled,False,0.61277884
0,1,0.6127316,Not Cancelled,Cancelled,False,0.6127316
0,1,0.6126664,Not Cancelled,Cancelled,False,0.6126664
1,0,0.38750646,Cancelled,Not Cancelled,False,0.6124935
1,0,0.3875995,Cancelled,Not Cancelled,False,0.61240053
0,1,0.61230695,Not Cancelled,Cancelled,False,0.61230695
0,1,0.61224985,Not Cancelled,Cancelled,False,0.61224985
1,0,0.38803166,Cancelled,Not Cancelled,False,0.61196834
1,0,0.3880537,Cancelled,Not Cancelled,False,0.61194634
1,0,0.38815418,Cancelled,Not Cancelled,False,0.61184585
0,1,0.6118361,Not Cancelled,Cancelled,False,0.6118361
1,0,0.38822675,Cancelled,Not Cancelled,False,0.61177325
1,0,0.38842508,Cancelled,Not Cancelled,False,0.6115749
0,1,0.61146057,Not Cancelled,Cancelled,False,0.61146057
1,0,0.388583,Cancelled,Not Cancelled,False,0.611417
0,1,0.6109563,Not Cancelled,Cancelled,False,0.6109563
1,0,0.3890909,Cancelled,Not Cancelled,False,0.6109091
0,1,0.6108434,Not Cancelled,Cancelled,False,0.6108434
0,1,0.61081284,Not Cancelled,Cancelled,False,0.61081284
1,0,0.38935828,Cancelled,Not Cancelled,False,0.6106417
1,0,0.38948786,Cancelled,Not Cancelled,False,0.61051214
1,0,0.3895074,Cancelled,Not Cancelled,False,0.6104926
1,0,0.38964805,Cancelled,Not Cancelled,False,0.6103519
0,1,0.61026084,Not Cancelled,Cancelled,False,0.61026084
0,1,0.6102366,Not Cancelled,Cancelled,False,0.6102366
0,1,0.6100914,Not Cancelled,Cancelled,False,0.6100914
1,0,0.38991487,Cancelled,Not Cancelled,False,0.6100851
1,0,0.39029375,Cancelled,Not Cancelled,False,0.6097063
1,0,0.39034846,Cancelled,Not Cancelled,False,0.60965157
1,0,0.39037025,Cancelled,Not Cancelled,False,0.60962975
1,0,0.39046368,Cancelled,Not Cancelled,False,0.6095363
0,1,0.60936856,Not Cancelled,Cancelled,False,0.60936856
1,0,0.39068505,Cancelled,Not Cancelled,False,0.6093149
1,0,0.3911559,Cancelled,Not Cancelled,False,0.6088441
0,1,0.60883075,Not Cancelled,Cancelled,False,0.60883075
0,1,0.60870045,Not Cancelled,Cancelled,False,0.60870045
0,1,0.60869,Not Cancelled,Cancelled,False,0.60869
0,1,0.60863763,Not Cancelled,Cancelled,False,0.60863763
0,1,0.6080216,Not Cancelled,Cancelled,False,0.6080216
0,1,0.60796285,Not Cancelled,Cancelled,False,0.60796285
1,0,0.39241582,Cancelled,Not Cancelled,False,0.6075842
1,0,0.3925469,Cancelled,Not Cancelled,False,0.6074531
1,0,0.392707,Cancelled,Not Cancelled,False,0.607293
0,1,0.60719,Not Cancelled,Cancelled,False,0.60719
1,0,0.3932936,Cancelled,Not Cancelled,False,0.6067064
1,0,0.39339194,Cancelled,Not Cancelled,False,0.60660803
1,0,0.39339194,Cancelled,Not Cancelled,False,0.60660803
0,1,0.60658014,Not Cancelled,Cancelled,False,0.60658014
1,0,0.39352882,Cancelled,Not Cancelled,False,0.6064712
0,1,0.60629535,Not Cancelled,Cancelled,False,0.60629535
1,0,0.39385924,Cancelled,Not Cancelled,False,0.60614073
1,0,0.39418417,Cancelled,Not Cancelled,False,0.6058158
1,0,0.3943169,Cancelled,Not Cancelled,False,0.6056831
0,1,0.60561836,Not Cancelled,Cancelled,False,0.60561836
1,0,0.39441553,Cancelled,Not Cancelled,False,0.6055845
0,1,0.60557836,Not Cancelled,Cancelled,False,0.60557836
1,0,0.39443502,Cancelled,Not Cancelled,False,0.60556495
1,0,0.39452973,Cancelled,Not Cancelled,False,0.6054703
1,0,0.3946662,Cancelled,Not Cancelled,False,0.6053338
0,1,0.60530037,Not Cancelled,Cancelled,False,0.60530037
0,1,0.6052657,Not Cancelled,Cancelled,False,0.6052657
0,1,0.6051618,Not Cancelled,Cancelled,False,0.6051618
1,0,0.394887,Cancelled,Not Cancelled,False,0.605113
1,0,0.3950237,Cancelled,Not Cancelled,False,0.6049763
1,0,0.39522937,Cancelled,Not Cancelled,False,0.60477066
1,0,0.39532956,Cancelled,Not Cancelled,False,0.6046704
0,1,0.60464215,Not Cancelled,Cancelled,False,0.60464215
0,1,0.6044239,Not Cancelled,Cancelled,False,0.6044239
1,0,0.39566877,Cancelled,Not Cancelled,False,0.60433125
0,1,0.60400015,Not Cancelled,Cancelled,False,0.60400015
0,1,0.6039186,Not Cancelled,Cancelled,False,0.6039186
1,0,0.39608535,Cancelled,Not Cancelled,False,0.6039146
0,1,0.6038592,Not Cancelled,Cancelled,False,0.6038592
0,1,0.60378945,Not Cancelled,Cancelled,False,0.60378945
0,1,0.60343814,Not Cancelled,Cancelled,False,0.60343814
0,1,0.6034088,Not Cancelled,Cancelled,False,0.6034088
0,1,0.6032826,Not Cancelled,Cancelled,False,0.6032826
1,0,0.39677814,Cancelled,Not Cancelled,False,0.6032219
1,0,0.39678103,Cancelled,Not Cancelled,False,0.603219
0,1,0.60315055,Not Cancelled,Cancelled,False,0.60315055
1,0,0.39711657,Cancelled,Not Cancelled,False,0.60288346
1,0,0.3973613,Cancelled,Not Cancelled,False,0.6026387
1,0,0.39736602,Cancelled,Not Cancelled,False,0.60263395
0,1,0.60250765,Not Cancelled,Cancelled,False,0.60250765
0,1,0.60242164,Not Cancelled,Cancelled,False,0.60242164
0,1,0.6023747,Not Cancelled,Cancelled,False,0.6023747
0,1,0.6023346,Not Cancelled,Cancelled,False,0.6023346
0,1,0.6022864,Not Cancelled,Cancelled,False,0.6022864
0,1,0.6021677,Not Cancelled,Cancelled,False,0.6021677
1,0,0.39812875,Cancelled,Not Cancelled,False,0.60187125
0,1,0.6015052,Not Cancelled,Cancelled,False,0.6015052
1,0,0.39849907,Cancelled,Not Cancelled,False,0.6015009
1,0,0.3985826,Cancelled,Not Cancelled,False,0.6014174
1,0,0.3987166,Cancelled,Not Cancelled,False,0.60128343
1,0,0.39890707,Cancelled,Not Cancelled,False,0.60109293
1,0,0.39894134,Cancelled,Not Cancelled,False,0.60105866
1,0,0.3989649,Cancelled,Not Cancelled,False,0.6010351
1,0,0.3989934,Cancelled,Not Cancelled,False,0.6010066
1,0,0.3992801,Cancelled,Not Cancelled,False,0.6007199
1,0,0.39933178,Cancelled,Not Cancelled,False,0.6006682
1,0,0.39938676,Cancelled,Not Cancelled,False,0.60061324
0,1,0.600412,Not Cancelled,Cancelled,False,0.600412
0,1,0.6003019,Not Cancelled,Cancelled,False,0.6003019
0,1,0.60019463,Not Cancelled,Cancelled,False,0.60019463
1,0,0.39996192,Cancelled,Not Cancelled,False,0.60003805
1,0,0.39999038,Cancelled,Not Cancelled,False,0.6000096
1,0,0.40001962,Cancelled,Not Cancelled,False,0.59998035
1,0,0.40003037,Cancelled,Not Cancelled,False,0.5999696
0,1,0.59984237,Not Cancelled,Cancelled,False,0.59984237
1,0,0.40018395,Cancelled,Not Cancelled,False,0.5998161
1,0,0.40023935,Cancelled,Not Cancelled,False,0.59976065
1,0,0.40059108,Cancelled,Not Cancelled,False,0.5994089
0,1,0.5993428,Not Cancelled,Cancelled,False,0.5993428
1,0,0.4006821,Cancelled,Not Cancelled,False,0.5993179
1,0,0.40074304,Cancelled,Not Cancelled,False,0.599257
1,0,0.40078208,Cancelled,Not Cancelled,False,0.5992179
0,1,0.59918374,Not Cancelled,Cancelled,False,0.59918374
1,0,0.40082613,Cancelled,Not Cancelled,False,0.5991739
1,0,0.4008821,Cancelled,Not Cancelled,False,0.5991179
1,0,0.40116653,Cancelled,Not Cancelled,False,0.59883344
0,1,0.5988253,Not Cancelled,Cancelled,False,0.5988253
1,0,0.4014145,Cancelled,Not Cancelled,False,0.5985855
0,1,0.5985495,Not Cancelled,Cancelled,False,0.5985495
0,1,0.5985222,Not Cancelled,Cancelled,False,0.5985222
1,0,0.4015524,Cancelled,Not Cancelled,False,0.59844756
0,1,0.5984164,Not Cancelled,Cancelled,False,0.5984164
0,1,0.5982814,Not Cancelled,Cancelled,False,0.5982814
0,1,0.5982256,Not Cancelled,Cancelled,False,0.5982256
1,0,0.4018302,Cancelled,Not Cancelled,False,0.5981698
0,1,0.59809434,Not Cancelled,Cancelled,False,0.59809434
1,0,0.40201926,Cancelled,Not Cancelled,False,0.59798074
1,0,0.40216786,Cancelled,Not Cancelled,False,0.59783214
1,0,0.40224835,Cancelled,Not Cancelled,False,0.5977516
0,1,0.5976018,Not Cancelled,Cancelled,False,0.5976018
0,1,0.59756166,Not Cancelled,Cancelled,False,0.59756166
1,0,0.4027354,Cancelled,Not Cancelled,False,0.5972646
1,0,0.4028178,Cancelled,Not Cancelled,False,0.5971822
1,0,0.403055,Cancelled,Not Cancelled,False,0.596945
0,1,0.5969428,Not Cancelled,Cancelled,False,0.5969428
1,0,0.4031348,Cancelled,Not Cancelled,False,0.5968652
1,0,0.40321013,Cancelled,Not Cancelled,False,0.59678984
0,1,0.5967508,Not Cancelled,Cancelled,False,0.5967508
0,1,0.59628433,Not Cancelled,Cancelled,False,0.59628433
0,1,0.59622824,Not Cancelled,Cancelled,False,0.59622824
0,1,0.59612805,Not Cancelled,Cancelled,False,0.59612805
1,0,0.4039321,Cancelled,Not Cancelled,False,0.5960679
0,1,0.59589946,Not Cancelled,Cancelled,False,0.59589946
1,0,0.4041256,Cancelled,Not Cancelled,False,0.5958744
0,1,0.5957948,Not Cancelled,Cancelled,False,0.5957948
1,0,0.40428528,Cancelled,Not Cancelled,False,0.5957147
0,1,0.5955324,Not Cancelled,Cancelled,False,0.5955324
1,0,0.4045183,Cancelled,Not Cancelled,False,0.5954817
0,1,0.59533906,Not Cancelled,Cancelled,False,0.59533906
0,1,0.59533894,Not Cancelled,Cancelled,False,0.59533894
0,1,0.5952536,Not Cancelled,Cancelled,False,0.5952536
0,1,0.5951789,Not Cancelled,Cancelled,False,0.5951789
1,0,0.40482503,Cancelled,Not Cancelled,False,0.59517497
1,0,0.404891,Cancelled,Not Cancelled,False,0.595109
1,0,0.40500158,Cancelled,Not Cancelled,False,0.5949984
0,1,0.59499437,Not Cancelled,Cancelled,False,0.59499437
1,0,0.40502518,Cancelled,Not Cancelled,False,0.5949748
0,1,0.594973,Not Cancelled,Cancelled,False,0.594973
1,0,0.40511388,Cancelled,Not Cancelled,False,0.5948861
0,1,0.5946734,Not Cancelled,Cancelled,False,0.5946734
1,0,0.40541387,Cancelled,Not Cancelled,False,0.59458613
1,0,0.40543225,Cancelled,Not Cancelled,False,0.5945678
0,1,0.5942855,Not Cancelled,Cancelled,False,0.5942855
1,0,0.40579408,Cancelled,Not Cancelled,False,0.5942059
1,0,0.40594098,Cancelled,Not Cancelled,False,0.594059
0,1,0.5939927,Not Cancelled,Cancelled,False,0.5939927
1,0,0.40611684,Cancelled,Not Cancelled,False,0.59388316
0,1,0.5938824,Not Cancelled,Cancelled,False,0.5938824
1,0,0.40620792,Cancelled,Not Cancelled,False,0.5937921
1,0,0.40627372,Cancelled,Not Cancelled,False,0.5937263
1,0,0.40647534,Cancelled,Not Cancelled,False,0.5935247
1,0,0.4065481,Cancelled,Not Cancelled,False,0.59345186
1,0,0.406582,Cancelled,Not Cancelled,False,0.593418
0,1,0.5933974,Not Cancelled,Cancelled,False,0.5933974
0,1,0.5932847,Not Cancelled,Cancelled,False,0.5932847
1,0,0.40682513,Cancelled,Not Cancelled,False,0.5931749
1,0,0.40694547,Cancelled,Not Cancelled,False,0.59305453
1,0,0.40731046,Cancelled,Not Cancelled,False,0.5926895
1,0,0.40732503,Cancelled,Not Cancelled,False,0.592675
1,0,0.40733206,Cancelled,Not Cancelled,False,0.59266794
0,1,0.59253913,Not Cancelled,Cancelled,False,0.59253913
0,1,0.5922473,Not Cancelled,Cancelled,False,0.5922473
1,0,0.4077785,Cancelled,Not Cancelled,False,0.5922215
0,1,0.592199,Not Cancelled,Cancelled,False,0.592199
1,0,0.40787014,Cancelled,Not Cancelled,False,0.5921298
0,1,0.59206873,Not Cancelled,Cancelled,False,0.59206873
1,0,0.4079549,Cancelled,Not Cancelled,False,0.59204507
1,0,0.4081901,Cancelled,Not Cancelled,False,0.59180987
1,0,0.40833893,Cancelled,Not Cancelled,False,0.5916611
1,0,0.408346,Cancelled,Not Cancelled,False,0.591654
0,1,0.5915951,Not Cancelled,Cancelled,False,0.5915951
1,0,0.40843597,Cancelled,Not Cancelled,False,0.59156406
1,0,0.40855753,Cancelled,Not Cancelled,False,0.59144247
0,1,0.59134156,Not Cancelled,Cancelled,False,0.59134156
1,0,0.408763,Cancelled,Not Cancelled,False,0.591237
0,1,0.59083056,Not Cancelled,Cancelled,False,0.59083056
0,1,0.59070647,Not Cancelled,Cancelled,False,0.59070647
0,1,0.5904448,Not Cancelled,Cancelled,False,0.5904448
1,0,0.4096355,Cancelled,Not Cancelled,False,0.59036446
1,0,0.40965042,Cancelled,Not Cancelled,False,0.59034956
1,0,0.4101152,Cancelled,Not Cancelled,False,0.58988476
1,0,0.41017753,Cancelled,Not Cancelled,False,0.5898225
1,0,0.41032913,Cancelled,Not Cancelled,False,0.5896709
1,0,0.4105604,Cancelled,Not Cancelled,False,0.58943963
1,0,0.4105837,Cancelled,Not Cancelled,False,0.58941627
1,0,0.41076797,Cancelled,Not Cancelled,False,0.589232
1,0,0.4108395,Cancelled,Not Cancelled,False,0.5891605
0,1,0.58895427,Not Cancelled,Cancelled,False,0.58895427
0,1,0.5889275,Not Cancelled,Cancelled,False,0.5889275
0,1,0.58884203,Not Cancelled,Cancelled,False,0.58884203
0,1,0.58852947,Not Cancelled,Cancelled,False,0.58852947
0,1,0.5884569,Not Cancelled,Cancelled,False,0.5884569
0,1,0.5884482,Not Cancelled,Cancelled,False,0.5884482
0,1,0.58814794,Not Cancelled,Cancelled,False,0.58814794
1,0,0.4118553,Cancelled,Not Cancelled,False,0.58814466
0,1,0.5877451,Not Cancelled,Cancelled,False,0.5877451
1,0,0.41232213,Cancelled,Not Cancelled,False,0.58767784
0,1,0.5875791,Not Cancelled,Cancelled,False,0.5875791
0,1,0.5873442,Not Cancelled,Cancelled,False,0.5873442
1,0,0.41286346,Cancelled,Not Cancelled,False,0.5871365
0,1,0.5869866,Not Cancelled,Cancelled,False,0.5869866
1,0,0.41304043,Cancelled,Not Cancelled,False,0.5869596
0,1,0.586862,Not Cancelled,Cancelled,False,0.586862
0,1,0.58668315,Not Cancelled,Cancelled,False,0.58668315
1,0,0.4134687,Cancelled,Not Cancelled,False,0.5865313
0,1,0.58640736,Not Cancelled,Cancelled,False,0.58640736
1,0,0.4137152,Cancelled,Not Cancelled,False,0.58628476
1,0,0.4137172,Cancelled,Not Cancelled,False,0.5862828
1,0,0.41374308,Cancelled,Not Cancelled,False,0.5862569
0,1,0.5861159,Not Cancelled,Cancelled,False,0.5861159
0,1,0.5860727,Not Cancelled,Cancelled,False,0.5860727
1,0,0.4142209,Cancelled,Not Cancelled,False,0.5857791
0,1,0.58573973,Not Cancelled,Cancelled,False,0.58573973
0,1,0.5857171,Not Cancelled,Cancelled,False,0.5857171
1,0,0.41437197,Cancelled,Not Cancelled,False,0.58562803
1,0,0.41450074,Cancelled,Not Cancelled,False,0.5854993
1,0,0.41467252,Cancelled,Not Cancelled,False,0.5853275
1,0,0.41470745,Cancelled,Not Cancelled,False,0.5852926
0,1,0.5846675,Not Cancelled,Cancelled,False,0.5846675
1,0,0.41539043,Cancelled,Not Cancelled,False,0.58460957
0,1,0.58460283,Not Cancelled,Cancelled,False,0.58460283
1,0,0.4154795,Cancelled,Not Cancelled,False,0.58452046
1,0,0.41572165,Cancelled,Not Cancelled,False,0.58427835
0,1,0.58426017,Not Cancelled,Cancelled,False,0.58426017
0,1,0.58424014,Not Cancelled,Cancelled,False,0.58424014
1,0,0.41598842,Cancelled,Not Cancelled,False,0.58401155
1,0,0.4162964,Cancelled,Not Cancelled,False,0.58370364
0,1,0.58346975,Not Cancelled,Cancelled,False,0.58346975
1,0,0.41655833,Cancelled,Not Cancelled,False,0.5834417
0,1,0.58326477,Not Cancelled,Cancelled,False,0.58326477
1,0,0.41703475,Cancelled,Not Cancelled,False,0.58296525
1,0,0.4171276,Cancelled,Not Cancelled,False,0.5828724
1,0,0.41722852,Cancelled,Not Cancelled,False,0.5827715
0,1,0.582461,Not Cancelled,Cancelled,False,0.582461
1,0,0.4175566,Cancelled,Not Cancelled,False,0.58244336
1,0,0.41762742,Cancelled,Not Cancelled,False,0.58237255
0,1,0.5823698,Not Cancelled,Cancelled,False,0.5823698
0,1,0.58224297,Not Cancelled,Cancelled,False,0.58224297
1,0,0.41779935,Cancelled,Not Cancelled,False,0.58220065
1,0,0.41783527,Cancelled,Not Cancelled,False,0.58216476
1,0,0.41800624,Cancelled,Not Cancelled,False,0.58199376
0,1,0.58189666,Not Cancelled,Cancelled,False,0.58189666
1,0,0.41810617,Cancelled,Not Cancelled,False,0.5818938
1,0,0.41831458,Cancelled,Not Cancelled,False,0.5816854
1,0,0.4184408,Cancelled,Not Cancelled,False,0.5815592
0,1,0.5815079,Not Cancelled,Cancelled,False,0.5815079
0,1,0.58134973,Not Cancelled,Cancelled,False,0.58134973
1,0,0.41870812,Cancelled,Not Cancelled,False,0.5812919
0,1,0.5809439,Not Cancelled,Cancelled,False,0.5809439
0,1,0.58088934,Not Cancelled,Cancelled,False,0.58088934
0,1,0.58077717,Not Cancelled,Cancelled,False,0.58077717
0,1,0.58050734,Not Cancelled,Cancelled,False,0.58050734
1,0,0.41973528,Cancelled,Not Cancelled,False,0.5802647
1,0,0.41990128,Cancelled,Not Cancelled,False,0.58009875
0,1,0.5800199,Not Cancelled,Cancelled,False,0.5800199
0,1,0.5796665,Not Cancelled,Cancelled,False,0.5796665
1,0,0.4203737,Cancelled,Not Cancelled,False,0.5796263
0,1,0.579486,Not Cancelled,Cancelled,False,0.579486
0,1,0.57947063,Not Cancelled,Cancelled,False,0.57947063
1,0,0.42055446,Cancelled,Not Cancelled,False,0.57944554
1,0,0.4206022,Cancelled,Not Cancelled,False,0.5793978
0,1,0.5792267,Not Cancelled,Cancelled,False,0.5792267
1,0,0.42081496,Cancelled,Not Cancelled,False,0.579185
0,1,0.5790426,Not Cancelled,Cancelled,False,0.5790426
0,1,0.5790343,Not Cancelled,Cancelled,False,0.5790343
0,1,0.57900536,Not Cancelled,Cancelled,False,0.57900536
0,1,0.57894415,Not Cancelled,Cancelled,False,0.57894415
0,1,0.57885164,Not Cancelled,Cancelled,False,0.57885164
1,0,0.42123827,Cancelled,Not Cancelled,False,0.5787617
1,0,0.42131698,Cancelled,Not Cancelled,False,0.578683
1,0,0.42137128,Cancelled,Not Cancelled,False,0.5786287
0,1,0.5781252,Not Cancelled,Cancelled,False,0.5781252
1,0,0.4218957,Cancelled,Not Cancelled,False,0.57810426
1,0,0.42196357,Cancelled,Not Cancelled,False,0.5780364
0,1,0.5779679,Not Cancelled,Cancelled,False,0.5779679
1,0,0.42229614,Cancelled,Not Cancelled,False,0.57770383
1,0,0.42238307,Cancelled,Not Cancelled,False,0.57761693
0,1,0.57758397,Not Cancelled,Cancelled,False,0.57758397
0,1,0.57758313,Not Cancelled,Cancelled,False,0.57758313
0,1,0.5775223,Not Cancelled,Cancelled,False,0.5775223
1,0,0.42261156,Cancelled,Not Cancelled,False,0.5773884
0,1,0.5773282,Not Cancelled,Cancelled,False,0.5773282
0,1,0.5772602,Not Cancelled,Cancelled,False,0.5772602
0,1,0.5772568,Not Cancelled,Cancelled,False,0.5772568
0,1,0.5770003,Not Cancelled,Cancelled,False,0.5770003
0,1,0.57684577,Not Cancelled,Cancelled,False,0.57684577
1,0,0.42317995,Cancelled,Not Cancelled,False,0.57682
0,1,0.5765535,Not Cancelled,Cancelled,False,0.5765535
0,1,0.5765453,Not Cancelled,Cancelled,False,0.5765453
1,0,0.42360675,Cancelled,Not Cancelled,False,0.57639325
1,0,0.4236668,Cancelled,Not Cancelled,False,0.57633317
0,1,0.5762052,Not Cancelled,Cancelled,False,0.5762052
0,1,0.5761467,Not Cancelled,Cancelled,False,0.5761467
1,0,0.42401433,Cancelled,Not Cancelled,False,0.57598567
0,1,0.5758276,Not Cancelled,Cancelled,False,0.5758276
0,1,0.5756134,Not Cancelled,Cancelled,False,0.5756134
0,1,0.57543796,Not Cancelled,Cancelled,False,0.57543796
0,1,0.5753781,Not Cancelled,Cancelled,False,0.5753781
1,0,0.42495024,Cancelled,Not Cancelled,False,0.57504976
0,1,0.57498217,Not Cancelled,Cancelled,False,0.57498217
1,0,0.42516544,Cancelled,Not Cancelled,False,0.5748346
0,1,0.5748103,Not Cancelled,Cancelled,False,0.5748103
1,0,0.4253618,Cancelled,Not Cancelled,False,0.5746382
1,0,0.42549974,Cancelled,Not Cancelled,False,0.57450026
1,0,0.4264273,Cancelled,Not Cancelled,False,0.5735727
1,0,0.42643425,Cancelled,Not Cancelled,False,0.5735657
1,0,0.42655838,Cancelled,Not Cancelled,False,0.5734416
1,0,0.42669877,Cancelled,Not Cancelled,False,0.5733012
0,1,0.57319194,Not Cancelled,Cancelled,False,0.57319194
1,0,0.42698574,Cancelled,Not Cancelled,False,0.57301426
1,0,0.42738497,Cancelled,Not Cancelled,False,0.572615
0,1,0.572589,Not Cancelled,Cancelled,False,0.572589
0,1,0.5725033,Not Cancelled,Cancelled,False,0.5725033
1,0,0.42771083,Cancelled,Not Cancelled,False,0.57228917
0,1,0.5722866,Not Cancelled,Cancelled,False,0.5722866
0,1,0.5719805,Not Cancelled,Cancelled,False,0.5719805
0,1,0.571852,Not Cancelled,Cancelled,False,0.571852
0,1,0.5717472,Not Cancelled,Cancelled,False,0.5717472
0,1,0.5717449,Not Cancelled,Cancelled,False,0.5717449
0,1,0.57172775,Not Cancelled,Cancelled,False,0.57172775
0,1,0.57171565,Not Cancelled,Cancelled,False,0.57171565
0,1,0.5713984,Not Cancelled,Cancelled,False,0.5713984
1,0,0.42863894,Cancelled,Not Cancelled,False,0.57136106
1,0,0.42865628,Cancelled,Not Cancelled,False,0.5713437
1,0,0.4289092,Cancelled,Not Cancelled,False,0.5710908
1,0,0.42892992,Cancelled,Not Cancelled,False,0.5710701
1,0,0.42898643,Cancelled,Not Cancelled,False,0.57101357
1,0,0.42898992,Cancelled,Not Cancelled,False,0.5710101
0,1,0.57094127,Not Cancelled,Cancelled,False,0.57094127
1,0,0.42938924,Cancelled,Not Cancelled,False,0.57061076
1,0,0.4294171,Cancelled,Not Cancelled,False,0.57058287
1,0,0.42948252,Cancelled,Not Cancelled,False,0.5705175
0,1,0.5703781,Not Cancelled,Cancelled,False,0.5703781
0,1,0.570271,Not Cancelled,Cancelled,False,0.570271
0,1,0.57016194,Not Cancelled,Cancelled,False,0.57016194
1,0,0.42993852,Cancelled,Not Cancelled,False,0.57006145
1,0,0.43020445,Cancelled,Not Cancelled,False,0.56979555
1,0,0.43048513,Cancelled,Not Cancelled,False,0.5695149
1,0,0.43056622,Cancelled,Not Cancelled,False,0.5694338
1,0,0.43064314,Cancelled,Not Cancelled,False,0.56935686
0,1,0.56929356,Not Cancelled,Cancelled,False,0.56929356
1,0,0.4308207,Cancelled,Not Cancelled,False,0.5691793
0,1,0.5691726,Not Cancelled,Cancelled,False,0.5691726
1,0,0.4308657,Cancelled,Not Cancelled,False,0.5691343
1,0,0.4308707,Cancelled,Not Cancelled,False,0.5691293
1,0,0.43096945,Cancelled,Not Cancelled,False,0.5690305
0,1,0.5690217,Not Cancelled,Cancelled,False,0.5690217
1,0,0.43099356,Cancelled,Not Cancelled,False,0.56900644
1,0,0.4311966,Cancelled,Not Cancelled,False,0.5688034
1,0,0.43120116,Cancelled,Not Cancelled,False,0.56879884
0,1,0.5683533,Not Cancelled,Cancelled,False,0.5683533
0,1,0.5681844,Not Cancelled,Cancelled,False,0.5681844
1,0,0.43183264,Cancelled,Not Cancelled,False,0.5681673
0,1,0.5680358,Not Cancelled,Cancelled,False,0.5680358
1,0,0.43198484,Cancelled,Not Cancelled,False,0.56801516
0,1,0.5680109,Not Cancelled,Cancelled,False,0.5680109
1,0,0.43201447,Cancelled,Not Cancelled,False,0.56798553
1,0,0.4320916,Cancelled,Not Cancelled,False,0.5679084
1,0,0.43209305,Cancelled,Not Cancelled,False,0.567907
0,1,0.56783897,Not Cancelled,Cancelled,False,0.56783897
0,1,0.5678296,Not Cancelled,Cancelled,False,0.5678296
1,0,0.43234792,Cancelled,Not Cancelled,False,0.5676521
1,0,0.43246195,Cancelled,Not Cancelled,False,0.567538
0,1,0.56746966,Not Cancelled,Cancelled,False,0.56746966
0,1,0.5670427,Not Cancelled,Cancelled,False,0.5670427
1,0,0.43304545,Cancelled,Not Cancelled,False,0.56695455
0,1,0.5669266,Not Cancelled,Cancelled,False,0.5669266
0,1,0.5669042,Not Cancelled,Cancelled,False,0.5669042
0,1,0.5668498,Not Cancelled,Cancelled,False,0.5668498
0,1,0.56683016,Not Cancelled,Cancelled,False,0.56683016
