Delivery Status,Shipping Mode,delivery_time,profit,inventory_demand,Order Item Quantity
Late delivery,Second Class,5,3.799999952,639.8400268,4
Late delivery,Second Class,3,90.72000122,800.0,4
Late delivery,Second Class,5,13.11999989,639.8400268,4
Shipping on time,Second Class,2,50.84000015,800.0,4
Late delivery,Second Class,6,-76.76999664,399.83999632,4
Late delivery,Second Class,5,76.36000061,800.0,4
Late delivery,Second Class,3,36.74000168,511.8399964,4
Late delivery,Second Class,4,102.2900009,959.8400268,4
Late delivery,Second Class,3,95.98000336,959.8400268,4
Late delivery,Second Class,6,67.48999786,959.8400268,4
Late delivery,Second Class,5,-53.99000168,959.8400268,4
Late delivery,Second Class,3,56.33000183,959.8400268,4
Late delivery,Second Class,6,48.04000092,639.8400268,4
Late delivery,Second Class,6,52.70000076,800.0,4
Late delivery,Second Class,5,-652.4299927,2499.750061,5
Late delivery,Second Class,5,76.90000153,1250.0,5
Late delivery,Second Class,5,174.9799957,2499.750061,5
Shipping on time,Second Class,2,114.3899994,2499.750061,5
Late delivery,Second Class,5,136.75,1499.750061,5
Late delivery,Second Class,6,18.67000008,1499.750061,5
Late delivery,Second Class,6,84.15000153,1499.750061,5
Late delivery,Second Class,5,-67.63999939,1499.750061,5
Shipping on time,Second Class,2,50.95000076,999.7499845,5
Late delivery,Second Class,6,102.3799973,1250.0,5
Late delivery,Second Class,5,29.25,1250.0,5
Shipping on time,Second Class,2,58.5,1250.0,5
Late delivery,Second Class,5,-33.83000183,999.7499845,5
Late delivery,Second Class,6,84.37999725,1250.0,5
Late delivery,Second Class,6,-170.0,1250.0,5
Late delivery,Second Class,5,78.62999725,1250.0,5
Shipping on time,Second Class,2,-72.62999725,1750.0,5
Late delivery,Second Class,6,-5.130000114,1250.0,5
Shipping on time,Second Class,2,25.20999908,499.74998475,5
Shipping on time,Second Class,2,112.8000031,1250.0,5
Late delivery,Second Class,3,6.809999943,799.7499845,5
Late delivery,Second Class,4,105.5999985,399.9899902,1
Shipping on time,Second Class,2,40.88999939,99.98999786,1
Late delivery,Second Class,6,-1.389999986,27.98999977,1
Late delivery,Second Class,3,144.4400024,461.480011,1
Late delivery,Second Class,3,48.09999847,129.9900055,1
Late delivery,Second Class,4,144.0,299.9899902,1
Late delivery,Second Class,5,11.18000031,129.9900055,1
Late delivery,Second Class,3,-9.75,129.9900055,1
Late delivery,Second Class,6,-23.79000092,129.9900055,1
Late delivery,Second Class,3,24.44000053,129.9900055,1
Late delivery,Second Class,5,29.70000076,59.99000168,1
Late delivery,Second Class,3,114.2200012,461.480011,1
Late delivery,Second Class,3,61.77000046,129.9900055,1
Late delivery,Second Class,6,16.72999954,129.9900055,1
Late delivery,Second Class,5,16.72999954,129.9900055,1
Shipping on time,Second Class,2,-11.0699997,129.9900055,1
Late delivery,Second Class,3,-90.08000183,129.9900055,1
Shipping on time,Second Class,2,46.70999908,129.9900055,1
Shipping on time,Second Class,2,22.84000015,461.480011,1
Late delivery,Second Class,5,34.75,129.9900055,1
Late delivery,Second Class,3,41.8199997,129.9900055,1
Late delivery,Second Class,4,34.75,129.9900055,1
Late delivery,Second Class,5,-103.8799973,59.99000168,1
Shipping on time,Second Class,2,53.5,129.9900055,1
Shipping on time,Second Class,2,12.73999977,129.9900055,1
Late delivery,Second Class,6,-45.09000015,59.99000168,1
Late delivery,Second Class,6,63.04999924,129.9900055,1
Shipping on time,Second Class,2,-79.8199997,129.9900055,1
Late delivery,Second Class,5,15.13000011,59.99000168,1
Shipping on time,Second Class,2,32.77999878,129.9900055,1
Late delivery,Second Class,6,37.83000183,129.9900055,1
Late delivery,Second Class,5,52.40999985,129.9900055,1
Late delivery,Second Class,4,12.47999954,129.9900055,1
Late delivery,Second Class,4,-90.47000122,129.9900055,1
Late delivery,Second Class,6,54.90999985,129.9900055,1
Late delivery,Second Class,6,-28.07999992,129.9900055,1
Late delivery,Second Class,5,21.37000084,59.99000168,1
Late delivery,Second Class,4,56.50999832,129.9900055,1
Late delivery,Second Class,6,28.35000038,59.99000168,1
Late delivery,Second Class,4,-24.5699997,129.9900055,1
Late delivery,Second Class,3,58.95999908,129.9900055,1
Late delivery,Second Class,6,7.739999771,129.9900055,1
Late delivery,Second Class,6,55.27999878,129.9900055,1
Late delivery,Second Class,6,42.31000137,129.9900055,1
Shipping on time,Second Class,2,42.31000137,129.9900055,1
Late delivery,Second Class,6,36.27000046,129.9900055,1
Late delivery,Second Class,6,28.38999939,129.9900055,1
Late delivery,Second Class,6,-90.73000336,129.9900055,1
Late delivery,Second Class,6,36.66999817,129.9900055,1
Late delivery,Second Class,6,8.869999886,129.9900055,1
Late delivery,Second Class,3,54.40999985,129.9900055,1
Late delivery,Second Class,5,33.11999893,129.9900055,1
Late delivery,Second Class,3,56.15999985,129.9900055,1
Late delivery,Second Class,5,32.75999832,129.9900055,1
Late delivery,Second Class,5,16.37999916,129.9900055,1
Shipping on time,Second Class,2,17.8199997,59.99000168,1
Late delivery,Second Class,4,-80.98999786,59.99000168,1
Late delivery,Second Class,4,29.73999977,129.9900055,1
Late delivery,Second Class,6,7.210000038,129.9900055,1
Late delivery,Second Class,6,33.16999817,129.9900055,1
Shipping on time,Second Class,2,56.04999924,129.9900055,1
Late delivery,Second Class,6,-34.3199997,129.9900055,1
Late delivery,Second Class,3,53.75999832,129.9900055,1
Late delivery,Second Class,4,36.75,129.9900055,1
Late delivery,Second Class,5,30.53000069,129.9900055,1
Late delivery,Second Class,3,-33.93000031,129.9900055,1
Late delivery,Second Class,6,42.40999985,129.9900055,1
Late delivery,Second Class,4,33.93000031,129.9900055,1
Late delivery,Second Class,3,-8.720000267,59.99000168,1
Late delivery,Second Class,3,52.02000046,129.9900055,1
Late delivery,Second Class,6,-33.93000031,129.9900055,1
Late delivery,Second Class,3,36.75,129.9900055,1
Late delivery,Second Class,5,35.40000153,129.9900055,1
Late delivery,Second Class,5,14.27999973,59.99000168,1
Late delivery,Second Class,4,28.72999954,129.9900055,1
Late delivery,Second Class,4,27.62000084,129.9900055,1
Late delivery,Second Class,3,13.26000023,129.9900055,1
Late delivery,Second Class,5,145.6999969,357.1000061,1
Late delivery,Second Class,4,37.34999847,129.9900055,1
Late delivery,Second Class,3,35.90999985,129.9900055,1
Late delivery,Second Class,5,50.83000183,129.9900055,1
Late delivery,Second Class,4,30.94000053,129.9900055,1
Late delivery,Second Class,5,34.18000031,129.9900055,1
Late delivery,Second Class,4,49.13999939,129.9900055,1
Late delivery,Second Class,3,29.47999954,129.9900055,1
Late delivery,Second Class,4,13.60999966,59.99000168,1
Late delivery,Second Class,6,145.3699951,461.480011,1
Shipping on time,Second Class,2,32.75999832,129.9900055,1
Late delivery,Second Class,4,0.0,129.9900055,1
Late delivery,Second Class,4,32.36999893,129.9900055,1
Late delivery,Standard Class,6,127.5500031,1499.750061,5
Late delivery,Standard Class,5,5.460000038,1499.750061,5
Late delivery,Standard Class,6,2.700000048,1499.750061,5
Late delivery,Standard Class,5,108.2200012,1499.750061,5
Advance shipping,Standard Class,3,95.01999664,1499.750061,5
Advance shipping,Standard Class,3,49.06000137,1499.750061,5
Late delivery,Standard Class,6,71.38999939,1499.750061,5
Advance shipping,Standard Class,2,47.86999893,1499.750061,5
Late delivery,Standard Class,6,28.12999916,1499.750061,5
Advance shipping,Standard Class,3,62.99000168,1499.750061,5
Advance shipping,Standard Class,2,59.99000168,999.7499845,5
Late delivery,Standard Class,5,90.75,1250.0,5
Advance shipping,Standard Class,2,34.99000168,999.7499845,5
Late delivery,Standard Class,5,24.75,1250.0,5
Advance shipping,Standard Class,2,39.15000153,1750.0,5
Advance shipping,Standard Class,3,-58.31000137,1250.0,5
Late delivery,Standard Class,5,42.88000107,625.0,5
Advance shipping,Standard Class,2,-36.84000015,999.7499845,5
Late delivery,Standard Class,6,7.449999809,999.7499845,5
Advance shipping,Standard Class,2,48.0,1250.0,5
Late delivery,Standard Class,6,-52.08000183,1250.0,5
Shipping on time,Standard Class,4,78.0,1250.0,5
Advance shipping,Standard Class,3,116.3799973,1250.0,5
Shipping on time,Standard Class,4,42.52999878,1250.0,5
Advance shipping,Standard Class,3,62.97999954,999.7499845,5
Shipping on time,Standard Class,4,58.79999924,999.7499845,5
Late delivery,Standard Class,5,-40.45999908,1250.0,5
Advance shipping,Standard Class,3,38.27999878,1250.0,5
Shipping on time,Standard Class,4,27.19000053,1250.0,5
Late delivery,Standard Class,6,-31.87999916,1250.0,5
Advance shipping,Standard Class,2,59.5,1250.0,5
Advance shipping,Standard Class,2,13.26000023,999.7499845,5
Advance shipping,Standard Class,2,33.59000015,999.7499845,5
Advance shipping,Standard Class,3,60.90000153,1250.0,5
Late delivery,Standard Class,5,-245.9400024,999.7499845,5
Late delivery,Standard Class,6,58.0,1250.0,5
Advance shipping,Standard Class,2,30.79999924,1750.0,5
Shipping on time,Standard Class,4,18.0,1199.7499845,5
Shipping on time,Standard Class,4,55.09999847,624.7499845,5
Late delivery,Standard Class,6,-14.27999973,1199.7499845,5
Advance shipping,Standard Class,3,31.87999916,624.7499845,5
Late delivery,Standard Class,5,53.43999863,624.7499845,5
Advance shipping,Standard Class,2,4.53000021,399.74998475,5
Shipping on time,Standard Class,4,11.85999966,624.7499845,5
Shipping canceled,Standard Class,2,35.61999893,1499.750061,5
Shipping canceled,Standard Class,6,76.43000031,1499.750061,5
Shipping canceled,Standard Class,6,40.49000168,1499.750061,5
Shipping canceled,Standard Class,5,127.4800034,1499.750061,5
Shipping canceled,Standard Class,3,118.0599976,1499.750061,5
Shipping canceled,Standard Class,4,-89.98999786,1499.750061,5
Shipping canceled,Standard Class,6,87.27999878,999.7499845,5
Shipping canceled,Standard Class,2,87.12000275,1250.0,5
Shipping canceled,Standard Class,2,60.75,1250.0,5
Shipping canceled,Standard Class,5,102.3799973,1750.0,5
Shipping canceled,Standard Class,3,74.36000061,1250.0,5
Shipping canceled,Standard Class,4,-190.6499939,750.0,5
Shipping canceled,Standard Class,5,98.0,1250.0,5
Shipping canceled,Standard Class,5,52.49000168,999.7499845,5
Shipping canceled,Standard Class,3,-101.2399979,2499.750061,5
Shipping canceled,Standard Class,4,63.74000168,2499.750061,5
Shipping canceled,Standard Class,6,101.2399979,2499.750061,5
Advance shipping,Standard Class,3,13.55000019,874.7499845,5
Late delivery,Standard Class,6,47.99000168,799.7499845,5
Late delivery,Standard Class,5,-34.95000076,750.0,5
Advance shipping,Standard Class,2,151.9799957,2499.750061,5
Advance shipping,Standard Class,2,-283.4700012,2499.750061,5
Advance shipping,Standard Class,2,145.5299988,2499.750061,5
Advance shipping,Standard Class,3,-790.4199829,2499.750061,5
Advance shipping,Standard Class,2,207.4799957,2499.750061,5
Advance shipping,Standard Class,2,32.79000092,799.7499845,5
Advance shipping,Standard Class,2,-349.9700012,2499.750061,5
Advance shipping,Standard Class,3,95.80999756,1499.750061,5
Advance shipping,Standard Class,2,79.37000275,1499.750061,5
Advance shipping,Standard Class,2,86.18000031,1499.750061,5
Shipping on time,Standard Class,4,-97.65000153,1499.750061,5
Advance shipping,Standard Class,3,-420.6799927,1499.750061,5
Shipping on time,Standard Class,4,124.9300003,1499.750061,5
Late delivery,Standard Class,5,88.19000244,1499.750061,5
Advance shipping,Standard Class,2,90.37000275,1499.750061,5
Advance shipping,Standard Class,2,74.69000244,1499.750061,5
Late delivery,Standard Class,6,89.27999878,1499.750061,5
Advance shipping,Standard Class,3,95.01999664,999.7499845,5
Advance shipping,Standard Class,2,7.429999828,1250.0,5
Advance shipping,Standard Class,2,27.69000053,1250.0,5
Shipping on time,Standard Class,4,90.22000122,999.7499845,5
Advance shipping,Standard Class,2,92.62999725,1250.0,5
Advance shipping,Standard Class,3,14.96000004,1250.0,5
Advance shipping,Standard Class,2,59.06000137,1250.0,5
Shipping on time,Standard Class,4,72.08000183,1250.0,5
Shipping on time,Standard Class,4,-55.34000015,1250.0,5
Late delivery,Standard Class,6,82.98999786,1599.839966,4
Late delivery,Standard Class,6,103.9100037,1599.839966,4
Late delivery,Standard Class,5,76.43000031,959.8400268,4
Advance shipping,Standard Class,2,65.51000214,959.8400268,4
Advance shipping,Standard Class,3,76.01999664,959.8400268,4
Shipping on time,Standard Class,4,-154.7799988,959.8400268,4
Shipping on time,Standard Class,4,71.38999939,959.8400268,4
Late delivery,Standard Class,6,65.51000214,959.8400268,4
Shipping on time,Standard Class,4,72.84999847,639.8400268,4
Late delivery,Standard Class,5,60.18000031,639.8400268,4
Late delivery,Standard Class,5,93.12000275,800.0,4
Advance shipping,Standard Class,3,87.41999817,800.0,4
Advance shipping,Standard Class,3,45.0,800.0,4
Late delivery,Standard Class,6,69.58000183,639.8400268,4
Advance shipping,Standard Class,2,40.36000061,639.8400268,4
Advance shipping,Standard Class,3,-290.5,800.0,4
Advance shipping,Standard Class,2,-265.6000061,800.0,4
Shipping on time,Standard Class,4,15.0,639.8400268,4
Advance shipping,Standard Class,3,47.56000137,800.0,4
Advance shipping,Standard Class,2,27.54000092,319.83999632,4
Shipping canceled,Standard Class,6,62.06000137,719.8400268,4
Shipping canceled,Standard Class,6,186.2200012,1599.839966,4
Shipping canceled,Standard Class,3,-63.15999985,959.8400268,4
Shipping canceled,Standard Class,3,86.23999786,800.0,4
Shipping canceled,Standard Class,4,44.52999878,639.8400268,4
Shipping canceled,Standard Class,6,63.5,1120.0,4
Shipping canceled,Standard Class,4,8.260000229,639.8400268,4
Shipping canceled,Standard Class,3,20.0,800.0,4
Shipping canceled,Standard Class,6,61.75999832,831.8400268,4
Shipping canceled,Standard Class,5,108.1500015,1599.839966,4
Shipping canceled,Standard Class,4,115.2300034,959.8400268,4
Shipping canceled,Standard Class,2,-109.4199982,959.8400268,4
Shipping canceled,Standard Class,5,23.86000061,959.8400268,4
Shipping canceled,Standard Class,5,-100.8300018,959.8400268,4
Shipping canceled,Standard Class,6,57.06000137,959.8400268,4
Shipping canceled,Standard Class,6,84.58999634,959.8400268,4
Shipping canceled,Standard Class,5,55.43999863,800.0,4
Shipping canceled,Standard Class,6,28.87000084,639.8400268,4
Shipping canceled,Standard Class,3,75.59999847,800.0,4
Shipping canceled,Standard Class,5,85.55999756,800.0,4
Shipping canceled,Standard Class,6,59.40000153,800.0,4
Shipping canceled,Standard Class,4,70.19999695,800.0,4
Shipping canceled,Standard Class,4,38.86999893,639.8400268,4
Shipping canceled,Standard Class,3,43.15999985,800.0,4
Shipping canceled,Standard Class,4,41.06000137,639.8400268,4
Shipping canceled,Standard Class,5,77.08000183,800.0,4
Shipping canceled,Standard Class,5,56.0,800.0,4
Shipping canceled,Standard Class,4,43.18000031,399.83999632,4
Advance shipping,Standard Class,2,31.84000015,399.83999632,4
Advance shipping,Standard Class,2,11.94999981,959.8400268,4
Late delivery,Standard Class,5,-599.9400024,1599.839966,4
Advance shipping,Standard Class,3,182.3399963,1599.839966,4
Advance shipping,Standard Class,3,111.3499985,1599.839966,4
Shipping on time,Standard Class,4,170.9799957,1599.839966,4
Advance shipping,Standard Class,2,38.0,1599.839966,4
Advance shipping,Standard Class,3,185.1999969,1599.839966,4
Advance shipping,Standard Class,2,69.15000153,1599.839966,4
Advance shipping,Standard Class,3,-69.87000275,511.8399964,4
Shipping on time,Standard Class,4,100.7900009,1599.839966,4
Shipping on time,Standard Class,4,76.01999664,719.8400268,4
Shipping on time,Standard Class,4,168.9400024,1599.839966,4
Advance shipping,Standard Class,3,147.8300018,1599.839966,4
Advance shipping,Standard Class,2,-69.58999634,1599.839966,4
Late delivery,Standard Class,5,105.3899994,1599.839966,4
Late delivery,Standard Class,5,87.34999847,1599.839966,4
Advance shipping,Standard Class,2,28.86000061,1599.839966,4
Late delivery,Standard Class,5,20.15999985,1599.839966,4
Late delivery,Standard Class,5,-39.11000061,959.8400268,4
Late delivery,Standard Class,6,79.19000244,959.8400268,4
Advance shipping,Standard Class,2,117.5800018,959.8400268,4
Advance shipping,Standard Class,2,20.47999954,959.8400268,4
Advance shipping,Standard Class,3,58.18999863,959.8400268,4
Advance shipping,Standard Class,2,82.93000031,959.8400268,4
Late delivery,Standard Class,6,26.03000069,959.8400268,4
Late delivery,Standard Class,5,108.2699966,959.8400268,4
Late delivery,Standard Class,5,76.01999664,959.8400268,4
Late delivery,Standard Class,5,-46.0699997,959.8400268,4
Shipping on time,Standard Class,4,25.62000084,959.8400268,4
Shipping on time,Standard Class,4,31.75,959.8400268,4
Late delivery,Standard Class,5,60.25,959.8400268,4
Late delivery,Standard Class,6,-163.5800018,959.8400268,4
Advance shipping,Standard Class,3,104.8099976,959.8400268,4
Late delivery,Standard Class,5,-43.66999817,959.8400268,4
Late delivery,Standard Class,5,75.58999634,959.8400268,4
Advance shipping,Standard Class,2,-36.95000076,959.8400268,4
Late delivery,Standard Class,6,39.70000076,959.8400268,4
Shipping on time,Standard Class,4,59.15000153,959.8400268,4
