hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,is_family,room_changed,previous_cancellation_ratio,has_previous_booking,booked_through_agent,estimated_booking_value,adr_per_guest,lead_time_category,has_weekend_stay,is_long_stay,has_special_requests,booking_was_changed,was_on_waiting_list,parking_required,arrival_month_number,arrival_month_sin,arrival_month_cos,arrival_date,arrival_season,adult_only_booking,long_lead_no_deposit
Resort Hotel,0,324,2015,27,3,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,134.73,0,0,14,2.0,0,0,0.0,0,1,1886.2199999999998,67.365,Very Long,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,1
Resort Hotel,0,69,2015,27,3,4,10,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,92.45,0,1,14,2.0,0,0,0.0,0,1,1294.3,46.225,Medium,1,1,1,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,1,79,2015,27,3,6,15,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.73,0,2,21,3.0,1,0,0.0,0,1,2283.33,36.24333333333333,Medium,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,0,0
Resort Hotel,0,12,2015,27,3,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,73.8,0,0,1,2.0,0,1,0.0,0,1,73.8,36.9,Short,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,0,9,2015,27,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,98.0,1,2,1,2.0,0,1,0.0,0,1,98.0,49.0,Short,0,0,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,0,1,2015,27,3,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,131.0,0,1,1,2.0,0,1,0.0,0,1,131.0,65.5,Last Minute,0,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,0,21,2015,27,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,1,2.0,0,0,0.0,0,1,123.0,61.5,Short,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,0,9,2015,27,3,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,94.71,0,0,1,2.0,0,0,0.0,0,1,94.71,47.355,Short,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,0,109,2015,27,3,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123.0,0,2,1,2.0,0,0,0.0,0,1,123.0,61.5,Long,0,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,1
Resort Hotel,1,109,2015,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123.0,0,1,2,2.0,0,0,0.0,0,1,246.0,61.5,Long,0,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,1
Resort Hotel,1,72,2015,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,2,2.0,0,0,0.0,0,1,147.6,36.9,Medium,0,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,1,63,2015,27,3,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,117.0,0,1,7,2.0,0,0,0.0,0,1,819.0,58.5,Medium,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,0,63,2015,27,3,2,5,3,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,196.54,0,1,7,3.0,0,0,0.0,0,1,1375.78,65.51333333333334,Medium,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,0
Resort Hotel,0,101,2015,27,3,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,99.3,1,2,7,3.0,1,0,0.0,0,1,695.1,33.1,Long,1,1,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,0,1
Resort Hotel,0,102,2015,27,3,2,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,90.95,0,0,7,2.0,0,0,0.0,0,1,636.65,45.475,Long,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-03,Summer,1,1
Resort Hotel,0,4,2015,27,4,2,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,92.67,0,1,3,2.0,0,1,0.0,0,1,278.01,46.335,Last Minute,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,0,98,2015,27,4,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,71.55,1,0,3,2.0,0,0,0.0,0,1,214.64999999999998,35.775,Long,1,0,0,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,92,2015,27,4,2,4,1,2.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,96.49,0,2,6,3.0,1,0,0.0,0,1,578.9399999999999,32.163333333333334,Long,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,0,1
Resort Hotel,0,95,2015,27,4,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,85.8,1,2,6,2.0,0,1,0.0,0,1,514.8,42.9,Long,1,0,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,102,2015,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,96.3,0,1,7,2.0,0,0,0.0,0,1,674.1,48.15,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,1,26,2015,27,4,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,163.0,0,0,7,4.0,1,0,0.0,0,1,1141.0,40.75,Short,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,0,0
Resort Hotel,1,73,2015,27,4,2,5,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,172.0,0,1,7,3.0,0,0,0.0,0,1,1204.0,57.333333333333336,Medium,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,1,102,2015,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.7,0,1,7,2.0,0,0,0.0,0,1,774.9,55.35,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,115,2015,27,4,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.95,0,1,7,2.0,0,0,0.0,0,1,412.65000000000003,29.475,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,102,2015,27,4,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,2,7,3.0,1,0,0.0,0,1,516.6,24.599999999999998,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,0,1
Resort Hotel,0,86,2015,27,4,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,2,7,2.0,0,0,0.0,0,1,679.0,48.5,Medium,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,0,78,2015,27,4,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,139.0,0,2,7,3.0,1,1,0.0,0,1,973.0,46.333333333333336,Medium,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,0,0
Resort Hotel,0,52,2015,27,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,67.24,0,0,7,2.0,0,0,0.0,0,1,470.67999999999995,33.62,Medium,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,0,29,2015,27,4,2,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,116.5,0,1,8,3.0,0,0,0.0,0,1,932.0,38.833333333333336,Short,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,1,101,2015,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,96.3,0,1,8,2.0,0,0,0.0,0,1,770.4,48.15,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,109,2015,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123.0,0,1,8,2.0,0,0,0.0,0,1,984.0,61.5,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,92,2015,27,4,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,71.55,0,1,10,2.0,0,0,0.0,0,1,715.5,35.775,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,92,2015,27,4,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,71.55,0,1,10,2.0,0,0,0.0,0,1,715.5,35.775,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,79,2015,27,4,4,6,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,149.0,0,1,10,3.0,1,0,0.0,0,1,1490.0,49.666666666666664,Medium,1,1,1,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,0,0
Resort Hotel,0,2,2015,27,4,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,0,Transient,163.0,1,0,1,4.0,1,1,0.0,0,1,163.0,40.75,Last Minute,0,0,0,1,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,0,0
Resort Hotel,0,30,2015,27,4,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,0,Contract,79.5,0,0,1,2.0,0,1,0.0,0,1,79.5,39.75,Short,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,1,51,2015,27,4,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,0,1,1.0,0,0,0.0,0,1,105.0,105.0,Medium,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,1,36,2015,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,0,Transient,123.0,0,0,1,1.0,0,1,0.0,0,1,123.0,123.0,Medium,0,0,0,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,1,73,2015,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,2,1,2.0,0,0,0.0,0,1,73.8,36.9,Medium,0,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,1,33,2015,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,113.0,0,0,1,2.0,0,0,0.0,0,1,113.0,56.5,Medium,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,0,32,2015,27,4,0,1,4,0.0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0,Transient,0.0,0,1,1,4.0,0,0,0.0,0,0,0.0,0.0,Medium,0,0,1,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,0,8,2015,27,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,1,2.0,0,0,0.0,0,1,123.0,61.5,Short,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,0,100,2015,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,73.8,1,1,2,2.0,0,1,0.0,0,1,147.6,36.9,Long,1,0,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,1,2015,27,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.5,0,0,2,2.0,0,0,0.0,0,1,229.0,57.25,Last Minute,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,0
Resort Hotel,0,100,2015,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,73.8,0,2,2,2.0,0,0,0.0,0,1,147.6,36.9,Long,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,100,2015,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,73.8,0,1,2,2.0,0,1,0.0,0,1,147.6,36.9,Long,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-04,Summer,1,1
Resort Hotel,0,9,2015,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,88.2,0,1,1,2.0,0,1,0.0,0,1,88.2,44.1,Short,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,1,5,2015,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,0,1,2.0,0,0,0.0,0,1,97.0,48.5,Last Minute,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,0,2015,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,85.1,0,0,1,2.0,0,1,0.0,0,1,85.1,42.55,Last Minute,1,0,0,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,9,2015,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,0,1,1.0,0,0,0.0,0,1,89.0,89.0,Short,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,2,2015,28,5,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,80.1,0,0,1,1.0,0,1,0.0,0,1,80.1,80.1,Last Minute,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,2,2015,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,98.0,0,0,1,2.0,0,1,0.0,0,1,98.0,49.0,Last Minute,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,9,2015,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.0,1,0,1,1.0,0,0,0.0,0,1,101.0,101.0,Short,1,0,0,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,2,2015,28,5,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,167.0,0,1,1,2.0,0,0,0.0,0,0,167.0,83.5,Last Minute,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,44,2015,28,5,2,0,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,0,Transient,225.0,2,0,2,3.0,0,0,0.0,0,1,450.0,75.0,Medium,1,0,0,1,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,80,2015,28,5,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,97.0,1,0,2,2.0,0,1,0.0,0,1,194.0,48.5,Medium,1,0,0,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,97,2015,28,5,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,87.3,0,2,4,2.0,0,0,0.0,0,1,349.2,43.65,Long,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,1
Resort Hotel,0,109,2015,28,5,2,3,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,85.59,1,2,5,3.0,1,1,0.0,0,1,427.95000000000005,28.53,Long,1,0,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,0,1
Resort Hotel,0,30,2015,28,5,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,5,2.0,0,0,0.0,0,1,615.0,61.5,Short,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,64,2015,28,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,107.0,0,0,5,2.0,0,0,0.0,0,1,535.0,53.5,Medium,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,39,2015,28,5,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,163.0,0,0,6,2.0,0,0,0.0,0,1,978.0,81.5,Medium,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,90,2015,28,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.0,0,0,6,2.0,0,0,0.0,0,1,492.0,41.0,Medium,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,1,34,2015,28,5,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,163.0,0,0,6,4.0,1,0,0.0,0,1,978.0,40.75,Medium,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,0,0
Resort Hotel,1,93,2015,28,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.5,0,0,7,2.0,0,0,0.0,0,1,738.5,52.75,Long,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,1
Resort Hotel,0,97,2015,28,5,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,164.2,1,1,7,4.0,1,0,0.0,0,1,1149.3999999999999,41.05,Long,1,1,1,1,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,0,1
Resort Hotel,0,29,2015,28,5,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,97.29,0,1,7,2.0,0,0,0.0,0,1,681.0300000000001,48.645,Short,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,1,101,2015,28,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.0,0,1,7,2.0,0,0,0.0,0,1,798.0,57.0,Long,1,1,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,1
Resort Hotel,0,27,2015,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,98.4,0,0,7,2.0,0,0,0.0,0,1,688.8000000000001,49.2,Short,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,8,2015,28,5,4,5,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,0,Transient,175.0,1,1,9,4.0,1,0,0.0,0,1,1575.0,43.75,Short,1,1,1,1,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,0,0
Resort Hotel,0,82,2015,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,63.6,1,2,10,2.0,0,0,0.0,0,1,636.0,31.8,Medium,1,1,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,94,2015,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0,Transient,124.45,1,1,10,3.0,0,1,0.0,0,0,1244.5,41.483333333333334,Long,1,1,1,1,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,1
Resort Hotel,0,110,2015,28,5,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,110.7,0,0,11,2.0,0,0,0.0,0,1,1217.7,55.35,Long,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,1
Resort Hotel,0,96,2015,28,5,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,74.07,0,0,14,1.0,0,0,0.0,0,1,1036.98,74.07,Long,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,1
Resort Hotel,0,79,2015,28,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,134.1,0,0,14,2.0,0,0,0.0,0,1,1877.3999999999999,67.05,Medium,1,1,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-05,Summer,1,0
Resort Hotel,0,115,2015,28,6,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,0,Transient,167.0,0,0,5,4.0,1,0,0.0,0,1,835.0,41.75,Long,1,0,0,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,0,1
Resort Hotel,0,111,2015,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,123.0,0,2,4,2.0,0,1,0.0,0,1,492.0,61.5,Long,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,1,1
Resort Hotel,0,51,2015,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,1,2,4,2.0,0,0,0.0,0,1,471.24,58.905,Medium,1,0,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,1,0
Resort Hotel,0,94,2015,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171.32,0,1,4,3.0,0,0,0.0,0,1,685.28,57.10666666666666,Long,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,1,1
Resort Hotel,0,81,2015,28,6,1,3,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,210.0,1,0,4,4.0,1,0,0.0,0,1,840.0,52.5,Medium,1,0,0,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,0,0
Resort Hotel,0,84,2015,28,6,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient,97.0,0,2,4,3.0,1,1,0.0,0,1,388.0,32.333333333333336,Medium,1,0,1,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,0,0
Resort Hotel,0,51,2015,28,6,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,0,2,4,3.0,0,0,0.0,0,1,471.24,39.27,Medium,1,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,1,0
Resort Hotel,0,111,2015,28,6,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,0,Transient,0.0,0,2,0,2.0,0,1,0.0,0,1,0.0,0.0,Long,0,0,1,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,1,1
Resort Hotel,0,0,2015,28,6,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,0,Transient,0.0,0,0,0,1.0,0,1,0.0,0,1,0.0,0.0,Last Minute,0,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,1,0
Resort Hotel,0,2,2015,28,6,1,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,131.0,0,0,1,3.0,1,1,0.0,0,0,131.0,43.666666666666664,Last Minute,1,0,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,2015-07-06,Summer,0,0
